entry_id,Feature_A,Feature_B,Feature_C,Feature_D,Feature_E,Feature_F,Feature_G,Feature_H,Feature_I,Feature_J,Feature_K,Feature_L,Feature_M,Feature_N
entry_3618,4.6,B_4,19072.9,D_6,1.0,F_2,G_5,H_2,I_1,J_1,0.0,0.0,4.0,N_1
entry_3619,3.0,B_5,34612.2,D_7,1.2,F_2,G_12,H_2,I_1,J_1,501.3,0.0,4.5,N_1
entry_3620,5.7,B_3,34696.3,D_1,1.3,F_2,G_2,H_2,I_1,J_1,0.0,0.0,4.0,N_1
entry_3621,4.9,B_3,19657.1,D_1,1.3,F_2,G_6,H_2,I_1,J_1,0.0,0.0,4.5,N_1
entry_3622,3.9,B_3,14270.7,D_8,1.1,F_2,G_10,H_2,I_1,J_1,0.0,0.0,4.0,N_1
entry_3623,2.4,B_3,14202.2,D_6,1.0,F_1,G_3,H_4,I_1,J_1,0.0,0.0,5.0,N_1
entry_3624,2.2,B_1,12147.1,D_1,1.3,F_1,G_4,H_1,I_1,J_2,0.0,0.0,4.0,N_1
entry_3625,3.4,B_3,31437.5,D_8,1.1,F_3,G_7,H_1,I_1,J_1,0.0,0.0,4.0,N_1
entry_3626,3.8,B_3,35717.3,D_2,0.9,F_2,G_7,H_2,I_1,J_1,0.0,0.0,4.0,N_1
entry_3627,4.0,B_5,24452.2,D_4,1.4,F_2,G_4,H_2,I_1,J_1,0.0,190.2,4.8,N_1
entry_3628,4.0,B_5,21899.5,D_6,1.0,F_2,G_2,H_2,I_1,J_1,0.0,0.0,4.2,N_1
entry_3629,2.2,B_3,12848.7,D_2,0.9,F_1,G_1,H_1,I_1,J_2,0.0,0.0,1.0,N_1
entry_3630,4.0,B_2,20904.0,D_1,1.3,F_2,G_6,H_2,I_1,J_1,0.0,0.0,4.0,N_1
entry_3631,2.0,B_3,17632.1,D_16,0.8,F_1,G_1,H_4,I_1,J_2,0.0,0.0,4.0,N_5
entry_3632,4.7,B_3,16593.7,D_2,0.9,F_2,G_10,H_2,I_1,J_1,0.0,0.0,5.0,N_1
entry_3633,3.9,B_5,9858.7,D_6,1.0,F_3,G_4,H_4,I_1,J_2,0.0,0.0,4.5,N_1
entry_3634,3.9,B_2,12656.9,D_11,1.5,F_2,G_4,H_2,I_1,J_1,1502.4,0.0,6.0,N_1
entry_3635,6.2,B_3,15984.1,D_2,0.9,F_7,G_5,H_1,I_1,J_2,0.0,0.0,2.4,N_1
entry_3636,3.8,B_3,24115.3,D_4,1.4,F_2,G_2,H_2,I_1,J_1,0.0,0.0,4.8,N_1
entry_3637,4.6,B_5,25311.6,D_1,1.3,F_1,G_4,H_1,I_2,J_2,0.0,0.0,4.0,N_1
entry_3638,5.7,B_3,18833.0,D_2,0.9,F_2,G_5,H_2,I_1,J_1,0.0,0.0,7.8,N_1
entry_3639,3.3,B_3,12261.2,D_2,0.9,F_4,G_5,H_1,I_3,J_2,0.0,0.0,3.5,N_18
entry_3640,4.1,B_3,34312.1,D_2,0.9,F_3,G_1,H_5,I_1,J_2,0.0,0.0,3.6,N_1
entry_3641,1.8,B_3,26302.4,D_2,0.9,F_1,G_6,H_4,I_1,J_2,0.0,0.0,4.0,N_1
entry_3642,3.7,B_3,49730.0,D_2,0.9,F_1,G_5,H_5,I_2,J_1,0.0,0.0,4.0,N_1
entry_3643,4.5,B_3,6771.6,D_2,0.9,F_1,G_7,H_4,I_1,J_1,1052.0,0.0,4.8,N_1
entry_3644,4.5,B_3,30457.0,D_16,0.8,F_2,G_10,H_2,I_3,J_1,0.0,0.0,4.0,
entry_3645,2.3,B_3,43583.5,D_2,0.9,F_1,G_6,H_1,I_1,J_1,0.0,166.9,5.5,N_1
entry_3646,4.9,B_3,15548.9,D_1,1.3,F_2,G_7,H_2,I_1,J_1,0.0,0.0,4.0,N_1
entry_3647,4.0,B_1,3421.8,D_2,0.9,F_2,G_7,H_2,I_1,J_1,0.0,0.0,4.0,N_1
entry_3648,3.1,B_3,33106.5,D_1,1.3,F_1,G_2,H_1,I_1,J_2,0.0,140.8,4.0,N_1
entry_3649,2.7,B_6,6437.9,D_2,0.9,F_2,G_7,H_2,I_1,J_1,0.0,174.0,4.0,N_1
entry_3650,4.1,B_3,22194.7,D_6,1.0,F_2,G_2,H_2,I_1,J_1,0.0,188.7,5.0,N_1
entry_3651,5.0,B_3,12168.5,D_6,1.0,F_2,G_6,H_2,I_1,J_1,0.0,0.0,4.5,N_1
entry_3652,1.9,B_3,4328.5,D_6,1.0,F_1,G_1,H_4,I_1,J_2,0.0,0.0,2.0,N_1
entry_3653,4.9,B_3,16479.9,D_2,0.9,F_2,G_10,H_2,I_1,J_1,0.0,0.0,4.0,N_1
entry_3654,1.7,B_3,13704.2,D_13,0.6,F_1,G_4,H_4,I_1,J_1,0.0,0.0,2.0,N_1
entry_3655,2.7,B_3,19052.5,D_2,0.9,F_1,G_6,H_1,I_1,J_1,0.0,0.0,5.0,N_1
entry_3656,3.5,B_3,17196.8,D_2,0.9,F_2,G_10,H_2,I_1,J_1,0.0,0.0,4.0,N_1
entry_3657,2.9,B_3,13489.0,D_8,1.1,F_2,G_9,H_2,I_1,J_1,0.0,0.0,4.0,N_1
entry_3658,7.3,B_3,12316.0,D_13,0.6,F_7,G_5,H_1,I_1,J_2,0.0,0.0,1.0,N_1
entry_3659,3.6,B_3,11112.8,D_1,1.3,F_2,G_4,H_2,I_1,J_1,0.0,0.0,4.8,N_1
entry_3660,3.5,B_5,18576.9,D_6,1.0,F_2,G_5,H_2,I_1,J_1,0.0,0.0,4.0,N_1
entry_3661,3.2,B_5,29646.6,D_4,1.4,F_1,G_4,H_1,I_1,J_1,0.0,0.0,6.0,N_1
entry_3662,2.3,B_5,14416.5,D_1,1.3,F_1,G_4,H_4,I_4,J_1,0.0,0.0,3.0,N_1
entry_3663,3.3,B_1,7329.6,D_2,0.9,F_1,G_5,H_5,I_2,J_2,183.1,0.0,4.0,N_1
entry_3664,3.5,B_3,30869.1,D_4,1.4,F_2,G_10,H_2,I_1,J_1,0.0,0.0,4.8,N_1
entry_3665,3.1,B_3,8789.1,D_7,1.2,F_2,G_6,H_2,I_1,J_1,0.0,0.0,6.0,N_1
entry_3666,3.3,B_3,15774.7,D_7,1.2,F_2,G_3,H_2,I_1,J_1,0.0,0.0,4.0,N_1
entry_3667,5.3,B_1,28159.0,D_2,0.9,F_2,G_2,H_3,I_1,J_2,1502.4,0.0,4.0,N_1
entry_3668,2.9,B_3,13393.7,D_10,1.6,F_1,G_4,H_4,I_1,J_1,0.0,0.0,4.0,N_1
entry_3669,6.9,,62879.7,D_6,1.0,F_7,,H_1,I_1,J_2,0.0,0.0,2.0,N_1
entry_3670,3.6,B_3,13516.2,D_2,0.9,F_1,G_6,H_4,I_1,J_1,0.0,0.0,4.5,
entry_3671,3.4,B_3,14339.2,D_2,0.9,F_1,G_6,H_4,I_1,J_2,0.0,0.0,4.0,N_1
entry_3672,5.0,,26057.9,D_2,0.9,F_2,,H_2,I_2,J_1,0.0,0.0,4.0,N_1
entry_3673,2.0,B_3,31670.2,D_6,1.0,F_1,G_4,H_4,I_1,J_1,0.0,0.0,2.0,N_1
entry_3674,5.8,B_5,23940.5,D_12,0.3,F_3,G_5,H_6,I_2,J_2,0.0,0.0,4.0,N_22
entry_3675,3.9,B_3,18282.8,D_4,1.4,F_1,G_2,H_1,I_1,J_2,0.0,0.0,4.5,N_1
entry_3676,4.6,B_2,17686.3,D_2,0.9,F_2,G_2,H_2,I_1,J_1,0.0,0.0,4.0,N_1
entry_3677,3.6,B_3,17610.1,D_6,1.0,F_1,G_7,H_4,I_1,J_1,217.4,0.0,6.0,N_1
entry_3678,3.9,B_3,3348.7,D_3,0.7,F_2,G_10,H_2,I_1,J_1,0.0,0.0,4.0,N_1
entry_3679,3.5,B_3,5764.0,D_2,0.9,F_2,G_7,H_2,I_1,J_1,0.0,0.0,3.5,N_1
entry_3680,5.7,B_4,9783.7,D_6,1.0,F_3,G_4,H_1,I_1,J_1,0.0,0.0,4.8,N_1
entry_3681,3.7,B_3,26240.9,D_4,1.4,F_3,G_2,H_5,I_1,J_2,0.0,21.3,4.5,N_1
entry_3682,2.6,B_3,23939.0,D_1,1.3,F_1,G_6,H_4,I_1,J_1,0.0,0.0,1.8,N_1
entry_3683,2.9,B_3,13415.2,D_2,0.9,F_5,G_10,H_1,I_1,J_1,0.0,0.0,4.0,N_1
entry_3684,2.8,B_3,13805.4,D_7,1.2,F_1,G_5,H_1,I_5,J_1,0.0,0.0,4.0,N_1
entry_3685,1.7,,45461.4,D_3,0.7,F_1,,H_4,I_1,J_2,0.0,0.0,0.8,N_1
entry_3686,2.7,B_5,22352.9,D_8,1.1,F_1,G_1,H_4,I_1,J_1,0.0,0.0,4.3,N_1
entry_3687,5.7,B_3,18507.2,D_6,1.0,F_1,G_1,H_6,I_2,J_2,0.0,0.0,4.0,N_3
entry_3688,5.1,B_3,18080.7,D_6,1.0,F_3,G_2,H_5,I_1,J_2,0.0,0.0,4.0,N_1
entry_3689,5.2,B_3,18088.1,D_1,1.3,F_2,G_2,H_2,I_1,J_1,0.0,0.0,4.0,N_1
entry_3690,2.6,B_3,13266.1,D_2,0.9,F_2,G_2,H_3,I_1,J_2,501.3,0.0,4.0,N_1
entry_3691,1.9,B_3,16432.0,D_2,0.9,F_1,G_8,H_4,I_1,J_1,0.0,0.0,4.0,N_1
entry_3692,5.6,B_3,25087.3,D_3,0.7,F_2,G_7,H_2,I_1,J_1,0.0,0.0,4.5,N_1
entry_3693,2.3,B_3,21371.9,D_7,1.2,F_1,G_6,H_4,I_2,J_2,0.0,0.0,3.6,N_1
entry_3694,2.7,B_1,14624.3,D_6,1.0,F_5,G_5,H_1,I_1,J_2,0.0,0.0,3.0,N_1
entry_3695,3.7,B_3,20131.9,D_6,1.0,F_5,G_5,H_5,I_1,J_2,0.0,0.0,4.0,N_1
entry_3696,3.2,B_3,19185.6,D_4,1.4,F_2,G_6,H_3,I_1,J_2,0.0,0.0,4.5,N_1
entry_3697,4.4,B_3,19828.2,D_4,1.4,F_2,G_2,H_2,I_1,J_1,1502.4,0.0,4.0,N_1
entry_3698,3.1,B_2,22662.4,D_5,0.5,F_2,G_7,H_2,I_1,J_1,0.0,0.0,6.0,N_1
entry_3699,4.7,B_3,11477.0,D_2,0.9,F_3,G_5,H_4,I_1,J_2,0.0,0.0,3.2,N_1
entry_3700,3.2,B_3,11816.1,D_2,0.9,F_2,G_12,H_2,I_1,J_1,0.0,0.0,4.0,N_1
entry_3701,2.7,B_3,51700.0,D_1,1.3,F_1,G_1,H_1,I_1,J_1,0.0,0.0,3.5,N_1
entry_3702,2.2,B_6,4076.7,D_6,1.0,F_2,G_7,H_2,I_1,J_1,0.0,0.0,4.0,N_1
entry_3703,3.0,B_3,8411.9,D_6,1.0,F_2,G_7,H_2,I_1,J_1,0.0,205.1,4.0,N_1
entry_3704,3.3,B_5,16194.2,D_1,1.3,F_1,G_1,H_1,I_1,J_2,105.5,0.0,4.0,N_1
entry_3705,5.4,,19697.5,D_2,0.9,F_3,,H_6,I_1,J_1,0.0,0.0,4.5,N_1
entry_3706,3.2,B_3,17373.0,D_1,1.3,F_2,G_2,H_2,I_1,J_1,768.8,0.0,4.0,N_1
entry_3707,3.4,,16430.9,D_3,0.7,F_2,,H_3,I_1,J_2,0.0,0.0,0.8,N_1
entry_3708,4.4,B_3,18240.2,D_2,0.9,F_2,G_7,H_2,I_1,J_1,0.0,0.0,4.0,N_1
entry_3709,4.5,B_3,17009.2,D_6,1.0,F_3,G_5,H_1,I_1,J_2,0.0,0.0,5.0,N_1
entry_3710,6.8,B_3,18694.3,D_2,0.9,F_2,G_7,H_2,I_1,J_1,0.0,0.0,0.8,N_1
entry_3711,5.1,B_3,10282.8,D_8,1.1,F_2,G_3,H_2,I_1,J_1,0.0,0.0,4.0,N_35
entry_3712,3.5,B_3,20810.6,D_2,0.9,F_2,G_6,H_2,I_1,J_1,0.0,0.0,4.0,N_19
entry_3713,2.3,B_2,21612.9,D_7,1.2,F_1,G_7,H_1,I_1,J_1,0.0,0.0,3.0,N_1
entry_3714,2.9,B_3,34053.4,D_2,0.9,F_1,G_1,H_1,I_1,J_2,0.0,0.0,4.4,N_1
entry_3715,3.0,B_3,48872.0,D_8,1.1,F_2,G_3,H_2,I_1,J_1,0.0,0.0,4.0,N_5
entry_3716,5.0,B_6,20444.7,D_6,1.0,F_3,G_12,H_1,I_1,J_1,0.0,0.0,4.0,N_1
entry_3717,4.8,B_5,21996.2,D_8,1.1,F_2,G_7,H_2,I_1,J_1,0.0,0.0,4.0,N_1
entry_3718,6.0,B_3,16062.5,D_2,0.9,F_2,G_4,H_2,I_1,J_1,501.3,0.0,4.0,N_1
entry_3719,2.4,B_3,21867.8,D_6,1.0,F_1,G_6,H_1,I_1,J_1,0.0,0.0,4.9,N_1
entry_3720,4.9,B_3,11709.5,D_2,0.9,F_5,G_10,H_5,I_1,J_2,0.0,0.0,4.0,N_1
entry_3721,2.4,B_3,28387.2,D_6,1.0,F_1,G_1,H_1,I_2,J_1,0.0,0.0,2.0,N_1
entry_3722,2.0,B_3,11266.8,D_6,1.0,F_1,G_5,H_4,I_1,J_2,0.0,0.0,2.0,N_1
entry_3723,6.2,,22565.7,D_2,0.9,F_2,,H_2,I_1,J_1,0.0,0.0,2.4,N_1
entry_3724,2.0,B_3,18988.8,D_16,0.8,F_1,G_5,H_1,I_1,J_1,0.0,0.0,4.0,N_1
entry_3725,2.3,B_1,30549.8,D_8,1.1,F_1,G_11,H_1,I_1,J_2,0.0,0.0,4.0,N_1
entry_3726,3.7,B_5,25139.6,D_7,1.2,F_2,G_4,H_2,I_1,J_1,0.0,0.0,4.5,N_10
entry_3727,4.2,B_2,6463.2,D_2,0.9,F_2,G_2,H_2,I_1,J_1,0.0,0.0,5.0,N_1
entry_3728,2.5,B_3,19035.0,D_13,0.6,F_2,G_5,H_4,I_1,J_2,0.0,0.0,3.5,N_1
entry_3729,3.7,B_2,15441.0,D_4,1.4,F_1,G_2,H_1,I_1,J_1,0.0,0.0,4.0,N_1
entry_3730,3.9,B_6,15102.9,D_2,0.9,F_2,G_2,H_2,I_1,J_1,0.0,0.0,4.0,N_1
entry_3731,2.1,B_5,3877.1,D_6,1.0,F_1,G_1,H_4,I_1,J_1,0.0,0.0,4.0,N_1
entry_3732,1.9,B_3,10150.9,D_6,1.0,F_1,G_4,H_4,I_1,J_1,0.0,0.0,3.2,N_1
entry_3733,7.1,B_3,12495.9,D_2,0.9,F_7,G_1,H_1,I_1,J_2,0.0,0.0,4.0,N_1
entry_3734,4.5,B_3,24299.4,D_6,1.0,F_1,G_6,H_1,I_1,J_1,0.0,0.0,5.2,N_1
entry_3735,3.9,B_3,19225.1,D_2,0.9,F_1,G_1,H_4,I_1,J_2,0.0,0.0,4.0,N_1
entry_3736,2.9,B_3,10343.2,D_2,0.9,F_1,G_7,H_1,I_1,J_1,0.0,0.0,4.0,N_1
entry_3737,3.7,B_3,3102.3,D_2,0.9,F_2,G_7,H_2,I_1,J_1,0.0,0.0,5.1,N_1
entry_3738,2.8,B_5,21899.0,D_8,1.1,F_2,G_12,H_2,I_2,J_1,0.0,0.0,4.6,N_1
entry_3739,4.1,B_3,37476.4,D_1,1.3,F_7,G_2,H_5,I_1,J_1,0.0,0.0,2.0,N_1
entry_3740,4.4,B_3,17203.2,D_2,0.9,F_2,G_8,H_2,I_1,J_1,0.0,0.0,4.0,N_1
entry_3741,5.9,B_3,4646.6,D_2,0.9,F_2,G_8,H_2,I_1,J_1,0.0,0.0,4.0,N_1
entry_3742,2.4,B_3,26156.1,D_1,1.3,F_1,G_4,H_1,I_1,J_2,0.0,0.0,4.0,N_1
entry_3743,3.5,B_3,11927.2,D_1,1.3,F_2,G_2,H_2,I_1,J_1,0.0,0.0,5.5,N_1
entry_3744,5.6,B_3,3178.2,D_13,0.6,F_2,G_6,H_2,I_1,J_1,0.0,0.0,4.0,N_1
entry_3745,2.5,B_3,25791.0,D_1,1.3,F_1,G_2,H_1,I_1,J_1,0.0,0.0,5.0,N_1
entry_3746,3.9,B_6,18909.2,D_1,1.3,F_2,G_2,H_2,I_1,J_1,0.0,0.0,4.5,N_1
entry_3747,3.2,B_3,18029.6,D_6,1.0,F_3,G_1,H_5,I_1,J_2,0.0,0.0,4.0,N_1
entry_3748,2.4,B_2,32293.1,D_9,0.4,F_2,G_8,H_2,I_1,J_1,0.0,190.2,4.0,N_1
entry_3749,4.8,B_3,9446.1,D_2,0.9,F_7,G_10,H_1,I_1,J_2,0.0,0.0,1.6,N_1
entry_3750,2.3,B_3,23572.2,D_6,1.0,F_1,G_5,H_1,I_1,J_1,0.0,0.0,2.0,N_1
entry_3751,4.8,B_2,5868.3,D_6,1.0,F_2,G_6,H_2,I_1,J_1,0.0,0.0,7.0,N_1
entry_3752,5.1,B_3,8965.2,D_2,0.9,F_3,G_1,H_5,I_1,J_2,478.7,0.0,2.4,N_1
entry_3753,4.8,B_4,11045.7,D_6,1.0,F_3,G_2,H_1,I_1,J_1,0.0,0.0,4.0,N_1
entry_3754,5.0,B_6,17675.1,D_4,1.4,F_3,G_2,H_1,I_1,J_1,0.0,0.0,8.0,N_1
entry_3755,3.3,B_3,24720.5,D_1,1.3,F_2,G_12,H_2,I_2,J_1,0.0,0.0,4.0,N_9
entry_3756,4.1,B_3,23968.3,D_13,0.6,F_2,G_7,H_2,I_1,J_1,0.0,0.0,3.0,
entry_3757,4.5,B_3,17009.9,D_6,1.0,F_3,G_7,H_1,I_1,J_1,0.0,0.0,4.0,N_1
entry_3758,3.6,B_6,16486.6,D_7,1.2,F_5,G_2,H_1,I_1,J_1,0.0,0.0,5.0,N_1
entry_3759,4.3,B_3,30417.5,D_4,1.4,F_2,G_4,H_2,I_1,J_1,0.0,0.0,5.0,N_1
entry_3760,3.0,B_3,20348.8,D_6,1.0,F_2,G_10,H_2,I_1,J_1,0.0,0.0,4.0,N_1
entry_3761,4.3,B_5,20989.9,D_4,1.4,F_1,G_11,H_1,I_2,J_2,861.4,0.0,4.7,N_1
entry_3762,4.0,B_3,24840.6,D_6,1.0,F_3,G_10,H_4,I_1,J_1,0.0,0.0,3.2,N_1
entry_3763,2.2,B_3,21796.1,D_6,1.0,F_1,G_8,H_4,I_1,J_1,0.0,171.9,3.0,N_1
entry_3764,6.9,B_5,12285.0,D_13,0.6,F_2,G_2,H_2,I_1,J_1,0.0,0.0,2.0,N_1
entry_3765,2.8,B_3,16255.1,D_9,0.4,F_2,G_10,H_6,I_3,J_2,0.0,0.0,4.8,N_28
entry_3766,2.2,,30603.1,D_6,1.0,F_1,,H_4,I_1,J_1,0.0,0.0,4.0,N_1
entry_3767,2.6,B_3,28407.8,D_6,1.0,F_1,G_1,H_1,I_1,J_1,0.0,0.0,4.0,N_1
entry_3768,4.2,B_3,12968.4,D_2,0.9,F_3,G_2,H_1,I_2,J_2,545.5,0.0,5.0,N_1
entry_3769,3.5,,6134.3,D_2,0.9,F_2,,H_2,I_1,J_1,0.0,0.0,4.0,N_1
entry_3770,3.4,B_3,21322.6,D_1,1.3,F_2,G_4,H_2,I_1,J_1,0.0,0.0,4.0,N_12
entry_3771,3.8,B_2,20132.8,D_9,0.4,F_2,G_9,H_2,I_1,J_1,0.0,0.0,5.6,N_1
entry_3772,1.8,,19239.9,D_6,1.0,F_1,,H_4,I_1,J_1,0.0,0.0,6.0,N_1
entry_3773,5.1,B_3,12496.3,D_7,1.2,F_2,G_6,H_2,I_1,J_1,0.0,0.0,5.0,N_1
entry_3774,3.1,B_3,20348.8,D_1,1.3,F_2,G_1,H_2,I_1,J_1,729.8,0.0,5.0,N_1
entry_3775,4.0,B_3,13505.6,D_7,1.2,F_3,G_1,H_5,I_1,J_2,0.0,0.0,4.0,N_1
entry_3776,5.1,B_3,16936.4,D_6,1.0,F_3,G_3,H_1,I_1,J_2,0.0,0.0,4.0,N_39
entry_3777,3.1,B_3,32782.5,D_2,0.9,F_5,G_10,H_5,I_1,J_2,0.0,223.8,4.0,N_1
entry_3778,2.0,B_3,21983.5,D_6,1.0,F_1,G_3,H_1,I_1,J_1,0.0,0.0,3.0,N_1
entry_3779,4.7,B_3,15565.9,D_2,0.9,F_2,G_2,H_2,I_1,J_1,0.0,0.0,6.0,N_1
entry_3780,2.0,B_3,19023.1,D_5,0.5,F_1,G_10,H_4,I_1,J_2,0.0,0.0,1.1,N_36
entry_3781,5.6,B_3,17453.3,D_1,1.3,F_1,G_2,H_1,I_1,J_2,0.0,0.0,4.5,N_1
entry_3782,3.9,B_3,24536.1,D_1,1.3,F_3,G_2,H_1,I_1,J_2,0.0,0.0,2.5,N_1
entry_3783,2.0,B_3,11776.7,D_6,1.0,F_1,G_3,H_4,I_1,J_1,0.0,0.0,4.0,N_1
entry_3784,5.3,B_3,10282.8,D_2,0.9,F_2,G_2,H_2,I_1,J_1,0.0,0.0,3.5,N_1
entry_3785,2.4,B_3,10032.1,D_6,1.0,F_3,G_7,H_1,I_1,J_1,0.0,0.0,4.8,N_1
entry_3786,3.7,B_3,21954.6,D_1,1.3,F_2,G_2,H_6,I_1,J_1,341.1,0.0,4.7,N_1
entry_3787,3.2,B_3,16984.1,D_6,1.0,F_3,G_6,H_1,I_1,J_2,0.0,0.0,5.5,N_1
entry_3788,6.0,B_3,14125.3,D_13,0.6,F_3,G_9,H_1,I_1,J_1,0.0,0.0,4.8,N_1
entry_3789,1.9,,5211.4,D_6,1.0,F_1,,H_4,I_1,J_2,0.0,0.0,1.0,N_1
entry_3790,3.6,B_3,35683.8,D_10,1.6,F_2,G_4,H_2,I_1,J_1,0.0,0.0,5.0,N_10
entry_3791,1.9,,12488.4,D_5,0.5,F_1,,H_1,I_1,J_2,0.0,0.0,2.5,N_1
entry_3792,4.7,B_3,6771.6,D_2,0.9,F_2,G_6,H_2,I_1,J_1,0.0,0.0,4.0,N_1
entry_3793,2.1,B_3,25005.1,D_6,1.0,F_1,G_4,H_4,I_1,J_2,0.0,0.0,1.0,N_1
entry_3794,3.2,B_3,38595.9,D_2,0.9,F_1,G_7,H_4,I_1,J_1,0.0,0.0,5.0,N_1
entry_3795,5.9,B_3,18360.6,D_3,0.7,F_2,G_10,H_2,I_1,J_1,0.0,0.0,4.0,N_1
entry_3796,5.3,B_3,14540.9,D_2,0.9,F_2,G_10,H_2,I_1,J_1,0.0,0.0,4.0,N_1
entry_3797,4.8,B_6,2614.5,D_13,0.6,F_2,G_9,H_2,I_1,J_1,0.0,0.0,8.0,N_1
entry_3798,2.2,B_3,21554.6,D_7,1.2,F_1,G_2,H_1,I_1,J_1,0.0,0.0,5.5,N_1
entry_3799,4.3,B_3,18462.5,D_2,0.9,F_2,G_1,H_3,I_1,J_2,0.0,0.0,4.0,N_1
entry_3800,7.0,B_3,3549.4,D_2,0.9,F_2,G_2,H_2,I_1,J_1,0.0,0.0,3.0,N_1
entry_3801,3.5,B_3,9935.7,D_4,1.4,F_2,G_4,H_3,I_1,J_2,1502.4,0.0,5.0,N_1
entry_3802,4.2,B_3,3932.4,D_2,0.9,F_2,G_6,H_2,I_1,J_1,0.0,0.0,4.0,N_1
entry_3803,5.3,B_6,24656.2,D_12,0.3,F_2,G_6,H_2,I_1,J_1,0.0,0.0,4.0,N_5
entry_3804,4.3,B_3,97235.4,D_6,1.0,F_2,G_5,H_2,I_1,J_1,0.0,0.0,4.8,N_1
entry_3805,4.3,B_4,18691.6,D_4,1.4,F_3,G_12,H_1,I_1,J_1,0.0,0.0,6.0,N_1
entry_3806,3.4,B_3,12683.8,D_2,0.9,F_2,G_8,H_2,I_1,J_1,0.0,0.0,4.0,N_1
entry_3807,5.6,B_3,15544.9,D_1,1.3,F_2,G_4,H_2,I_1,J_1,0.0,0.0,5.0,N_1
entry_3808,3.5,B_3,5834.3,D_2,0.9,F_2,G_6,H_2,I_1,J_1,0.0,0.0,4.4,N_1
entry_3809,3.3,B_3,28787.8,D_6,1.0,F_2,G_5,H_3,I_1,J_2,0.0,0.0,2.6,N_1
entry_3810,3.9,B_3,12777.2,D_2,0.9,F_2,G_7,H_2,I_1,J_1,0.0,0.0,4.0,N_1
entry_3811,3.7,B_2,41584.7,D_1,1.3,F_2,G_4,H_2,I_1,J_1,0.0,0.0,4.0,N_1
entry_3812,5.2,B_3,27651.5,D_1,1.3,F_2,G_5,H_2,I_1,J_1,0.0,0.0,4.0,N_2
entry_3813,3.9,B_6,21647.3,D_1,1.3,F_2,G_2,H_2,I_1,J_1,0.0,0.0,6.0,N_1
entry_3814,2.8,B_3,11979.3,D_1,1.3,F_1,G_6,H_1,I_1,J_1,0.0,0.0,4.0,N_1
entry_3815,1.9,B_3,26663.5,D_2,0.9,F_1,G_5,H_4,I_2,J_1,0.0,0.0,3.0,N_1
entry_3816,3.5,B_3,31715.3,D_2,0.9,F_1,G_6,H_1,I_1,J_2,0.0,0.0,4.0,N_1
entry_3817,3.6,B_3,22051.1,D_6,1.0,F_2,G_7,H_2,I_1,J_1,0.0,0.0,4.0,N_1
entry_3818,4.4,B_6,13306.0,D_6,1.0,F_3,G_10,H_1,I_1,J_1,0.0,0.0,6.0,N_1
entry_3819,6.5,B_3,15526.1,D_2,0.9,F_2,G_2,H_2,I_1,J_1,0.0,0.0,4.0,N_1
entry_3820,4.7,B_6,33235.5,D_4,1.4,F_2,G_2,H_2,I_1,J_1,1502.4,0.0,5.0,N_1
entry_3821,3.8,B_2,24509.0,D_5,0.5,F_2,G_7,H_2,I_1,J_1,0.0,0.0,4.0,N_5
entry_3822,2.1,B_2,31886.5,D_6,1.0,F_1,G_5,H_4,I_1,J_1,0.0,0.0,3.0,N_1
entry_3823,2.5,B_3,15055.3,D_5,0.5,F_4,G_1,H_5,I_3,J_2,0.0,0.0,4.0,N_37
entry_3824,3.2,B_3,17587.8,D_9,0.4,F_2,G_7,H_2,I_1,J_1,0.0,0.0,3.5,N_1
entry_3825,3.2,B_3,22766.9,D_6,1.0,F_1,G_10,H_4,I_2,J_2,0.0,0.0,4.0,N_1
entry_3826,2.7,B_3,18352.3,D_1,1.3,F_1,G_2,H_1,I_1,J_1,0.0,0.0,4.5,N_1
entry_3827,4.0,B_3,26466.3,D_1,1.3,F_1,G_4,H_4,I_1,J_2,0.0,0.0,6.0,N_1
entry_3828,6.1,B_1,12497.1,D_10,1.6,F_2,G_4,H_2,I_1,J_1,0.0,0.0,4.0,
entry_3829,5.5,B_3,19742.2,D_2,0.9,F_2,G_8,H_2,I_1,J_1,768.8,0.0,4.0,N_1
entry_3830,4.9,B_3,10742.5,D_4,1.4,F_1,G_6,H_1,I_1,J_2,0.0,0.0,3.5,N_1
entry_3831,2.5,B_3,18811.9,D_2,0.9,F_1,G_3,H_1,I_1,J_2,0.0,0.0,4.0,N_1
entry_3832,5.7,B_3,3699.0,D_2,0.9,F_2,G_7,H_2,I_2,J_1,0.0,0.0,5.2,N_1
entry_3833,3.3,B_5,12006.4,D_1,1.3,F_1,G_4,H_1,I_1,J_2,0.0,0.0,4.5,N_1
entry_3834,5.8,B_3,15800.2,D_6,1.0,F_2,G_6,H_2,I_2,J_1,0.0,0.0,4.0,N_1
entry_3835,1.7,B_3,11555.1,D_3,0.7,F_1,G_5,H_4,I_1,J_2,0.0,0.0,2.0,N_1
entry_3836,6.2,B_3,14961.7,D_6,1.0,F_7,G_2,H_1,I_1,J_2,0.0,0.0,1.6,N_1
entry_3837,6.1,B_3,7380.9,D_6,1.0,F_3,G_1,H_1,I_1,J_2,0.0,0.0,4.0,N_1
entry_3838,3.2,B_4,56611.7,D_6,1.0,F_3,G_1,H_5,I_1,J_2,0.0,0.0,4.0,N_1
